Datetime,Tweet,Username,Retweets,Followers,CleanTweet
2021-07-11 23:33:16,All that and 100k people caught covid today for nothing.,MissMSunshine_,0,5057,all that andk people caught covid today for nothing.
2021-07-11 23:33:15,@walmarthelp Could you help me out please? I need to know how can I get the digital COVID certificate. I got vaccinated in Dallas but live in Mexico City. I have the card but want the digital too. Tnx.,cncorreduria,0,1250,@walmarthelp could you help me out please? i need to know how can i get the digital covid certificate. i got vaccinated in dallas but live in mexico city. i have the card but want the digital too. tnx.
2021-07-11 23:33:15,RT @Americavaldess: WHATS HAPPENING IN CUBA A THREAD: Theres a humanitarian crisis going on in cuba. The healthcare system has crumbled and…,VAP0RM00N,1174,5647,rt: whats happening in cuba a thread: theres a humanitarian crisis going on in cuba. the healthcare system has crumbled and…
2021-07-11 23:33:15,"RT @0rf: THE INSANITY CONTINUES! YouTube just suspended @AlisonMorrowTV after removing a video of us discussing how ""Corporate news can bre…",tates5a,468,9463,rt: the insanity continues! youtube just suspended after removing a video of us discussing howcorporate news can bre…
2021-07-11 23:33:13,"RT @KristiNoem: South Dakota did not do any mandates. We trusted our people, gave them all the information and told them that personal resp…",elzieim29,97,11538,"rt: south dakota did not do any mandates. we trusted our people, gave them all the information and told them that personal resp…"
2021-07-11 23:33:13,PH largest private employer Concentrix begins free COVID-19 vaccination for staff https://t.co/nF7tISEVJG,antonsheker,0,1936,ph largest private employer concentrix begins free covid-19 vaccination for staff
2021-07-11 23:33:13,Twitter Wants You to Think the Major Protests in the Streets of Cuba Right Now Are Over 'Impact of COVID-19' https://t.co/1j3kvk1fnn,JimPolk,0,7189,twitter wants you to think the major protests in the streets of cuba right now are over 'impact of covid-19'
2021-07-11 23:33:12,"RT @_ROB_29: COVID didn't create food shortages,
government did

COVID didn't cause financial hardship,
government did

COVID didn't raise…",vwgm1091,559,1164,"rt: covid didn't create food shortages,
government did

covid didn't cause financial hardship,
government did

covid didn't raise…"
2021-07-11 23:33:12,"@LepapillonBlu He’s liable for all the deaths including suicides! And let’s not forget the 500,000 COVID deaths because of his lies and lack of action!",MicahadairMicah,0,1473,"@lepapillonblu he’s liable for all the deaths including suicides! and let’s not forget the,000 covid deaths because of his lies and lack of action!"
2021-07-11 23:33:12,RT @Dairy_kid: Just learnt a fellow Houseofficer has passed due to COVID and inability to get certain things at the hospital when they were…,SabobaHene,71,3294,rt: just learnt a fellow houseofficer has passed due to covid and inability to get certain things at the hospital when they were…
2021-07-11 23:33:11,RT @LucyTurnbull_AO: When this #delta #covid #lockdown is finally over and outdoor gatherings are allowed I think we should have a special…,TonyHWindsor,55,66606,rt: when this is finally over and outdoor gatherings are allowed i think we should have a special…
2021-07-11 23:33:11,"@SicTransitPHL Just very funny how supposedly COVID revealed that people use transit to get to work 24/7, and fewer people are commuting to CBD 9 to 5 on weekdays...and SEPTA's reaction is to make Regional Rail utterly unusable on weekends.",dmtrubman,0,3521,"@sictransitphl just very funny how supposedly covid revealed that people use transit to get to work/7, and fewer people are commuting to cbd to on weekdays...and septa's reaction is to make regional rail utterly unusable on weekends."
2021-07-11 23:33:11,"RT @maximaxh: @AmyRemeikis Just.  Not.  Helpful. 

What's needed is a campaign reminding everyone that #Covid_19 spreads by #aerosol and th…",southwin28,1,3041,"rt: just.  not.  helpful. 

what's needed is a campaign reminding everyone that spreads by and th…"
2021-07-11 23:33:11,RT @hayrr: rashford was tired from carrying the government during covid,suxy_xo,4082,2861,rt: rashford was tired from carrying the government during covid
2021-07-11 23:33:10,COVID-19: Boris Johnson says ‘caution is absolutely vital’ ahead of lockdown lifting address to the nation https://t.co/DuhVjGymY2,earlynews24,0,1045,covid-19: boris johnson says ‘caution is absolutely vital’ ahead of lockdown lifting address to the nation
2021-07-11 23:33:08,RT @WHAAsstSecty: Peaceful protests are growing in #Cuba as the Cuban people exercise their right to peaceful assembly to express concern a…,VictorDuenasCU,525,6020,rt: peaceful protests are growing in as the cuban people exercise their right to peaceful assembly to express concern a…
2021-07-11 23:33:07,"RT @RepSwalwell: What’s crazy is that my pal Adam &amp; I probably agree very little on taxes, size of govt, education etc. But we agree here.…",JohnRya95081680,1135,7573,"rt: what’s crazy is that my pal adam; i probably agree very little on taxes, size of govt, education etc. but we agree here.…"
2021-07-11 23:33:07,"Amazingly ironic if Cuba, which has a very good public health system and even developed its own vaccines, is the first government to be overthrown over COVID--when so many other governments are more deserving of the honour.",Crof,0,10000,"amazingly ironic if cuba, which has a very good public health system and even developed its own vaccines, is the first government to be overthrown over covid--when so many other governments are more deserving of the honour."
2021-07-11 23:33:07,"RT @Me_llaman_jota: Did you know #17
#success #Science #BigData #Analytics #DataScience #AI #MachineLearning #IOTA #Apple #Python #DotNet #…",chidambara09,14,9416,"rt: did you know
#success #…"
2021-07-11 23:33:07,RT @DrEricDing: A new “signal” of new variant—Public health officials are investigating a new variant that could have emerged in the North-…,RioSlade,351,9255,rt: a new “signal” of new variant—public health officials are investigating a new variant that could have emerged in the north-…
2021-07-11 23:33:05,"RT @NegarestaniReza: Covid-19 pandemic has indirectly given rise to a lot magic, gender sorcery, speculative thermodynamics and left hand p…",nollidruj,15,1164,"rt: covid-19 pandemic has indirectly given rise to a lot magic, gender sorcery, speculative thermodynamics and left hand p…"
2021-07-11 23:33:04,"RT @LiberatedCit: 🧐I think a greater number are dying from 💉the vaccine 👇than the 🦠virus. 

Study Shows Children have a 99.995% Covid Recov…",Birdie2963,80,9976,"rt: 🧐i think a greater number are dying from 💉the vaccine 👇than the 🦠virus. 

study shows children have a.995% covid recov…"
2021-07-11 23:33:04,Behind Cuba’s Covid Uprising https://t.co/VHMINt9jHe #cuba,iLuvaCuba,0,1721,behind cuba’s covid uprising
2021-07-11 23:33:04,"RT @MrKRudd: What went wrong?Bottom line:the greater contagiousness levels of Delta variant, once it broke out, overwhelmed previous approa…",NatiMayChulio,309,1469,"rt: what went wrong?bottom line:the greater contagiousness levels of delta variant, once it broke out, overwhelmed previous approa…"
2021-07-11 23:33:04,"RT @NBCNews: The highly transmissible delta variant is now the dominant strain of Covid-19 in the U.S., the CDC says. https://t.co/QIyR0Jcu…",BaronSnow3,110,3147,"rt: the highly transmissible delta variant is now the dominant strain of covid-19 in the u.s., the cdc says."
2021-07-11 23:33:04,"RT @NatashaFatah: Covid and Hospital Restrictions

So many Canadians have died in hospital without a loved one by their side because of pan…",DCTFTW,8,8600,"rt: covid and hospital restrictions

so many canadians have died in hospital without a loved one by their side because of pan…"
2021-07-11 23:33:03,"RT @fox7austin: Researchers believe it’s the first documented case of its kind and, although rare, that similar dual COVID-19 infections ar…",adi7anand,1,3317,"rt: researchers believe it’s the first documented case of its kind and, although rare, that similar dual covid-19 infections ar…"
2021-07-11 23:33:03,"btw can we talk about how pride parades were cancelled due to covid but it’s allowed to go and watch a football match with 10,000+ people there, without masks??",lvjoykay,0,3458,"btw can we talk about how pride parades were cancelled due to covid but it’s allowed to go and watch a football match with,000+ people there, without masks??"
2021-07-11 23:33:01,"RT @TeahCartel: #LaurenBoebertIsAMonster 
 Lauren Boebert, tweeted  ""The same liberals that legalized knowingly spreading HIV are now pushi…",barbcast60,7,4358,"rt: 
 lauren boebert, tweeted the same liberals that legalized knowingly spreading hiv are now pushi…"
2021-07-11 23:33:01,"RT @RepSwalwell: What’s crazy is that my pal Adam &amp; I probably agree very little on taxes, size of govt, education etc. But we agree here.…",JaceSister,1135,3073,"rt: what’s crazy is that my pal adam; i probably agree very little on taxes, size of govt, education etc. but we agree here.…"
2021-07-11 23:33:01,"RT @Camila_Cabello: Hey guys, there is a major crisis right now in Cuba and we need your help to spread awareness. Deaths from COVID are ri…",gilbertoleda,6730,11124,"rt: hey guys, there is a major crisis right now in cuba and we need your help to spread awareness. deaths from covid are ri…"
2021-07-11 23:33:01,"RT @brfootball: Argentina's winners welcomed home, and Messi's wife was there after COVID-19 restrictions meant it was not possible to atte…",ahmadadamz5,1933,3471,"rt: argentina's winners welcomed home, and messi's wife was there after covid-19 restrictions meant it was not possible to atte…"
2021-07-11 23:33:00,RT @wjxt4: About one-third of U.S. states have used federal COVID-19 relief aid to reward workers considered essential who dutifully report…,lacadri34,2,26728,rt: about one-third of u.s. states have used federal covid-19 relief aid to reward workers considered essential who dutifully report…
2021-07-11 23:33:00,England's fairytale Euro 2020 journey from Covid scares to beating Germany https://t.co/h9zl0P9XsW,SunSport,1,192802,england's fairytale euro journey from covid scares to beating germany
2021-07-11 23:33:00,@leftyouoniqra @yungburqa OML that’s my goto order 😭 I had Taco Bell today and don’t know if it’s because my ex made it or if it’s the lingering Covid effects but that was the worst Taco Bell I’ve had in a while 💀,meinkyakarhoon,0,2247,@leftyouoniqra oml that’s my goto order 😭 i had taco bell today and don’t know if it’s because my ex made it or if it’s the lingering covid effects but that was the worst taco bell i’ve had in a while 💀
2021-07-11 23:32:59,RT @DrTomFrieden: It’s now clear that Delta spreads much more readily than initial strains of Covid. It’s at least two times as infectious.…,Firstmate1060,761,8847,rt: it’s now clear that delta spreads much more readily than initial strains of covid. it’s at least two times as infectious.…
2021-07-11 23:32:59,RT @br0ztitute: me in 2065 enjoying my youth cause Covid took it away from me https://t.co/oVA1EjC0eE,MissVeeAi,3471,2347,rt: me in enjoying my youth cause covid took it away from me
2021-07-11 23:32:59,"Happy birthday, Melona Man ⁦@Maaaartinkim⁩! Hope you’re enjoying the land of no covid and no face shields 🇰🇷 https://t.co/oZxwGIgcMn",lolaamourmusic,0,40009,"happy birthday, melona man ⁦@maaaartinkim⁩! hope you’re enjoying the land of no covid and no face shields 🇰🇷"
